price,manufacturer,model,condition,cylinders,fuel,transmission,drive,type,state,car_age,log_odometer
34900,dodge,grand caravan handicap wheelchair rear entry,unknown,6 cylinders,unknown,automatic,fwd,other,al,6.0,10.007622317268135
18750,,"GMC, Ford, Freightliner & More",unknown,unknown,diesel,automatic,unknown,unknown,al,20.0,11.989706078494988
32997,lexus,es,excellent,6 cylinders,gas,automatic,fwd,sedan,al,7.0,9.966509298952284
47999,ford,super duty f-250 srw,excellent,8 cylinders,diesel,automatic,4wd,pickup,al,12.0,10.521075708675037
41590,acura,mdx sh-awd w/technology,good,6 cylinders,gas,other,unknown,SUV,al,5.0,9.903687532538795
36590,acura,mdx advance and,good,unknown,other,automatic,fwd,SUV,al,7.0,9.859535665006945
20989,toyota,camry,unknown,unknown,gas,automatic,fwd,unknown,al,6.0,10.679711295513165
18988,nissan,altima,unknown,unknown,gas,automatic,fwd,unknown,al,9.0,9.09121894106832
37500,ford,f-150,unknown,unknown,gas,automatic,4wd,unknown,al,7.0,10.309852255887128
26990,nissan,frontier,unknown,unknown,gas,automatic,rwd,unknown,al,6.0,9.423352776090933
15477,jeep,wrangler,unknown,unknown,gas,manual,4wd,unknown,al,17.0,11.564426237832631
1000,,SPECIAL FINANCE PROGRAM 2021,fair,other,other,other,unknown,bus,al,4.0,7.244941546337007
40988,jeep,gladiator,like new,6 cylinders,gas,automatic,4wd,SUV,al,5.0,10.23838712459702
28750,ram,1500,good,8 cylinders,gas,automatic,rwd,unknown,al,8.0,10.896757843893464
39990,acura,mdx sh-awd sport utility,good,6 cylinders,gas,other,unknown,other,al,5.0,7.121252453244542
13495,chevrolet,malibu,unknown,4 cylinders,gas,automatic,fwd,sedan,al,11.0,11.513155438524283
32000,gmc,sierra denali,excellent,8 cylinders,gas,manual,4wd,truck,al,12.0,11.461642696843066
3950,ford,crown victoria,unknown,8 cylinders,gas,automatic,rwd,sedan,al,28.0,12.259452262033413
9500,chevrolet,p30 step van,good,unknown,gas,automatic,unknown,unknown,al,30.0,12.301387370778713
40000,ford,f-150,like new,6 cylinders,gas,automatic,rwd,truck,al,8.0,10.691967639914864
4400,lexus,rx 300,unknown,6 cylinders,gas,automatic,fwd,SUV,al,22.0,12.170751120652321
5500,nissan,300zx turbo,unknown,unknown,gas,manual,unknown,unknown,al,37.0,12.301387370778713
5980,toyota,sienna,unknown,6 cylinders,gas,automatic,fwd,unknown,al,17.0,12.267073667087573
4380,hyundai,entourage,unknown,6 cylinders,gas,automatic,fwd,van,al,18.0,12.132711317645157
3250,mercedes-benz,c230 kompressor,unknown,unknown,gas,manual,unknown,unknown,al,23.0,12.25486757159303
6980,bmw,3 series,unknown,6 cylinders,gas,manual,rwd,sedan,al,14.0,11.902322164899328
4250,chrysler,pt cruiser,unknown,4 cylinders,gas,automatic,fwd,sedan,al,18.0,11.452049561585225
5940,mini,cooper hardtop 2 door,unknown,4 cylinders,gas,manual,fwd,coupe,al,16.0,11.917296641620164
5970,nissan,altima,unknown,4 cylinders,gas,automatic,fwd,sedan,al,15.0,11.716559945896213
2950,ford,taurus,good,6 cylinders,gas,automatic,fwd,sedan,al,21.0,12.170704501692382
21990,hyundai,sonata se sedan 4d,good,unknown,other,other,unknown,sedan,al,5.0,9.531988993991236
20990,kia,soul s wagon 4d,good,unknown,gas,other,fwd,wagon,al,5.0,7.792348924113037
4980,gmc,yukon xl,unknown,8 cylinders,unknown,automatic,rwd,SUV,al,21.0,12.42219963826973
2850,ford,taurus,unknown,6 cylinders,gas,automatic,fwd,sedan,al,24.0,11.993269200581935
38990,acura,rdx advance pkg sport,good,unknown,gas,other,fwd,SUV,al,5.0,9.548881894718772
4980,chevrolet,cruze,unknown,4 cylinders,gas,automatic,fwd,sedan,al,14.0,12.193276118099556
51990,cadillac,escalade esv premium,good,8 cylinders,other,automatic,4wd,SUV,al,7.0,11.189519491717624
30990,mercedes-benz,metris passenger,good,unknown,gas,other,rwd,van,al,7.0,8.97423821949758
7500,gmc,sierra,good,8 cylinders,gas,automatic,rwd,pickup,al,21.0,12.140285344992074
6980,nissan,maxima,unknown,6 cylinders,gas,automatic,fwd,sedan,al,13.0,12.046267676965337
21500,toyota,hilux,new,4 cylinders,diesel,manual,4wd,truck,al,35.0,11.184435286790631
52990,jaguar,e-pace p300 r-dynamic se,good,unknown,gas,other,unknown,other,al,5.0,4.382026634673881
3000,chevrolet,cobalt,unknown,4 cylinders,gas,automatic,fwd,sedan,al,19.0,12.269751422193357
11980,infiniti,g37 sedan,unknown,6 cylinders,gas,automatic,rwd,sedan,al,12.0,0.0
35590,lincoln,navigator l select sport,good,6 cylinders,gas,automatic,4wd,SUV,al,8.0,11.241339813905139
29890,tesla,model s,unknown,unknown,electric,automatic,rwd,sedan,al,12.0,11.028287270957886
57990,mercedes-benz,e-class e 450,good,unknown,other,other,unknown,sedan,al,5.0,8.780018887869153
21688,nissan,kicks,unknown,unknown,gas,automatic,fwd,unknown,al,5.0,8.932740634865914
27988,nissan,altima,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,9.62509552699144
22488,nissan,rogue,unknown,unknown,gas,automatic,fwd,unknown,al,5.0,9.74179181353583
33988,nissan,frontier,unknown,unknown,gas,automatic,4wd,unknown,al,6.0,9.387649386946594
20977,subaru,outback,unknown,unknown,gas,automatic,unknown,unknown,al,8.0,11.548919825193604
12977,ford,f-150,unknown,unknown,gas,automatic,unknown,unknown,al,15.0,12.207197013191884
30990,alfa-romeo,romeo giulia sedan 4d,good,unknown,gas,other,rwd,sedan,al,8.0,9.895253747609024
28990,,Bentley Continental GT,unknown,12 cylinders,gas,automatic,unknown,coupe,al,19.0,11.910190376513054
28998,ford,edge sel,excellent,unknown,gas,automatic,unknown,unknown,al,5.0,8.980172205725008
22590,chevrolet,silverado 1500,good,8 cylinders,gas,other,unknown,pickup,al,15.0,11.1736693569724
34159,ram,1500 slt 4wd pickup truck,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.799187746794274
39590,chevrolet,silverado 1500 crew,good,8 cylinders,gas,other,unknown,pickup,al,5.0,9.860632242229698
30990,toyota,tundra double cab sr,good,8 cylinders,gas,other,unknown,pickup,al,8.0,10.624371488067673
31499,ram,1500 classic slt 4wd,unknown,unknown,gas,automatic,unknown,unknown,al,6.0,10.580632375618567
40000,,Chevelot,excellent,unknown,gas,automatic,unknown,pickup,al,35.0,10.284010850340083
37164,ford,edge st line,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,2.5649493574615367
49900,lexus,rx 450h,new,6 cylinders,hybrid,automatic,4wd,SUV,al,6.0,7.550135342488429
2800,gmc,suburban k1500 4x4,good,8 cylinders,gas,automatic,4wd,SUV,al,26.0,12.611541086966115
51325,ford,f150 lariat 4wd,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,8.61323037961318
3900,gmc,envoy,excellent,6 cylinders,gas,automatic,rwd,unknown,al,22.0,12.013706813470414
12345,toyota,tacoma,unknown,6 cylinders,gas,manual,4wd,unknown,al,28.0,12.449022745701502
34990,jeep,grand cherokee trailhawk,good,6 cylinders,gas,other,4wd,other,al,7.0,10.532362843075934
27990,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,other,4wd,pickup,al,13.0,11.137460809134689
42532,ford,f150 xlt 4wd,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.035348801246425
11989,dodge,journey sxt,excellent,unknown,gas,automatic,unknown,unknown,al,9.0,11.628777749035867
34590,chevrolet,silverado 1500 double,good,6 cylinders,gas,other,4wd,pickup,al,9.0,10.292145542327912
27345,honda,crv touring suv,unknown,unknown,gas,automatic,unknown,unknown,al,6.0,10.043510330455955
31966,ram,1500 classic slt,unknown,unknown,gas,automatic,unknown,unknown,al,6.0,10.367567420904209
36990,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,other,4wd,pickup,al,7.0,10.061559107106623
39590,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,other,rwd,coupe,al,5.0,7.258412150595307
3000,dodge,avenger r/t,unknown,unknown,gas,automatic,unknown,unknown,al,15.0,12.193276118099556
24590,jeep,wrangler sport suv 2d,good,6 cylinders,gas,other,4wd,other,al,9.0,11.102156315270157
32990,jeep,wrangler unlimited sport,good,6 cylinders,gas,other,4wd,other,al,8.0,10.310351681558
24590,chevrolet,silverado 1500 regular,good,6 cylinders,gas,other,unknown,pickup,al,8.0,10.616069645734681
27990,toyota,tacoma access cab pickup,good,unknown,other,other,unknown,pickup,al,11.0,9.787290758133617
25990,acura,ilx premium pkg sedan 4d,good,unknown,gas,other,fwd,sedan,al,6.0,8.54110501146255
10400,toyota,sienna xle,excellent,6 cylinders,gas,automatic,unknown,mini-van,al,14.0,11.979178318844294
33590,gmc,sierra 1500 crew cab slt,good,8 cylinders,gas,other,unknown,pickup,al,11.0,10.966887085448493
5500,bmw,7 series,good,8 cylinders,gas,automatic,unknown,unknown,al,24.0,11.661354090741
13250,kia,soul,excellent,4 cylinders,gas,automatic,unknown,unknown,al,9.0,11.502885230075814
7600,mazda,2,good,4 cylinders,gas,automatic,unknown,unknown,al,12.0,11.842236406331555
12525,hyundai,tucson,excellent,4 cylinders,gas,automatic,unknown,unknown,al,12.0,11.80560254159177
33590,toyota,tundra crewmax sr5 pickup,good,unknown,other,other,unknown,pickup,al,11.0,10.91965981781985
5300,chevrolet,malibu,unknown,unknown,gas,automatic,unknown,unknown,al,13.0,11.884495917930655
31590,toyota,4runner sr5 sport utility,good,6 cylinders,gas,other,unknown,other,al,7.0,11.042873834572456
29990,chevrolet,colorado extended cab,good,6 cylinders,gas,other,4wd,pickup,al,9.0,9.758635175856648
32990,dodge,challenger r/t coupe 2d,good,8 cylinders,gas,other,rwd,coupe,al,6.0,7.892452043520352
20682,ford,ecosport titanium suv,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,2.3978952727983707
3500,honda,accord,good,unknown,gas,automatic,unknown,unknown,al,21.0,12.26808923928048
10075,toyota,corolla,excellent,4 cylinders,gas,automatic,unknown,unknown,al,13.0,11.6172944892629
34590,ford,f150 super cab xl pickup 4d,good,6 cylinders,gas,other,unknown,pickup,al,7.0,9.945444902296636
2200,cadillac,deville,unknown,unknown,gas,automatic,unknown,unknown,al,24.0,11.542493975902508
30990,ford,ranger supercrew xl pickup,good,unknown,gas,other,unknown,pickup,al,6.0,8.606851063346772
38990,ford,f150 supercrew cab xlt,good,6 cylinders,gas,other,unknown,pickup,al,5.0,9.411810747608898
12767,chevrolet,equinox ls suv,unknown,unknown,gas,automatic,unknown,unknown,al,9.0,11.331931027164178
38590,chevrolet,corvette grand sport,good,8 cylinders,gas,other,rwd,other,al,14.0,10.316854690540147
34990,ram,1500 quad cab big horn,good,6 cylinders,other,other,4wd,pickup,al,7.0,10.001747921703647
13000,,1999 Corvette,excellent,8 cylinders,gas,automatic,rwd,unknown,al,26.0,11.848690308590857
16900,chevrolet,traverse l t,excellent,6 cylinders,gas,automatic,rwd,SUV,al,10.0,11.175548819494594
33993,ford,ranger xlt,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,1.3862943611198906
4200,hyundai,sonata,excellent,4 cylinders,gas,automatic,fwd,sedan,al,16.0,11.440365524765756
43499,chevrolet,silverado 1500 lt,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,10.265035603577836
52905,ford,f150 4x4 lariat,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,8.94324493313279
23590,nissan,frontier king cab sv,good,unknown,gas,other,fwd,pickup,al,8.0,10.521156591920116
17990,subaru,xv crosstrek premium,good,unknown,gas,other,unknown,hatchback,al,12.0,10.957311658414104
30990,chevrolet,colorado crew cab z71,good,unknown,other,other,4wd,pickup,al,9.0,10.461416203770762
30990,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,other,4wd,pickup,al,8.0,10.344834472532058
39590,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,other,rwd,coupe,al,8.0,9.258844781035798
9900,mini,cooper countryman s,excellent,4 cylinders,gas,automatic,fwd,hatchback,al,13.0,11.592678900039248
10900,mini,cooper hardtop s,excellent,4 cylinders,gas,automatic,fwd,hatchback,al,13.0,11.429554725537322
64998,ford,expedition limited,excellent,unknown,gas,automatic,unknown,unknown,al,5.0,10.196418326423577
16811,ford,escape se,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.61071020720062
24000,toyota,camry,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.545367754151743
17998,toyota,camry se,excellent,unknown,gas,automatic,unknown,unknown,al,8.0,10.673248491714386
24000,honda,accord sport,excellent,4 cylinders,gas,automatic,unknown,unknown,al,7.0,10.805699643800724
63814,ram,2500 laramie,unknown,unknown,diesel,automatic,unknown,unknown,al,5.0,9.848978567035735
35758,ford,f150 xlt 4wd,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.854353609049973
5850,ford,fusion,good,4 cylinders,gas,automatic,unknown,unknown,al,16.0,12.337105293891872
4550,lincoln,ls,good,6 cylinders,gas,automatic,unknown,sedan,al,23.0,12.31005871707228
54241,ford,f150 lariat 4wd,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,9.392245175273795
28082,ford,explorer limited,unknown,unknown,gas,automatic,unknown,unknown,al,8.0,10.770525013023255
31590,mazda,mx-5 miata club,good,unknown,gas,other,rwd,other,al,5.0,7.694392802629421
31590,cadillac,xt4 sport suv 4d,good,unknown,other,other,fwd,hatchback,al,6.0,9.401208634738603
27990,ford,ranger supercab xl pickup,good,unknown,gas,other,unknown,pickup,al,5.0,9.276970454273945
26990,ford,f150 regular cab xl pickup,good,6 cylinders,gas,other,unknown,pickup,al,9.0,9.56317796268366
16590,jeep,renegade sport suv 4d,good,unknown,gas,other,4wd,other,al,9.0,10.486708253717469
16886,hyundai,ioniq hybrid sel,unknown,unknown,hybrid,automatic,unknown,unknown,al,6.0,10.661321680717888
25737,ford,escape sel suv,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,2.772588722239781
27990,toyota,tacoma double cab pickup,good,6 cylinders,gas,other,4wd,pickup,al,13.0,11.116112816141204
36990,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,other,4wd,pickup,al,9.0,10.05151955135521
34990,ram,1500 crew cab slt pickup 4d,good,6 cylinders,gas,other,4wd,pickup,al,7.0,9.947265174882016
6900,,volkwagen beetle convertible,excellent,5 cylinders,gas,automatic,fwd,convertible,al,16.0,11.39640288460621
25990,ram,1500 classic regular cab,good,8 cylinders,gas,other,unknown,pickup,al,6.0,9.41759841406017
2000,pontiac,firebird,unknown,unknown,gas,manual,unknown,unknown,al,34.0,12.094146176658036
3800,ford,crown victoria,unknown,unknown,gas,automatic,unknown,unknown,al,28.0,11.142122619124065
2800,volvo,v70 wagon,unknown,unknown,gas,automatic,unknown,unknown,al,22.0,11.788228735217816
19256,nissan,rogue s suv,unknown,unknown,gas,automatic,unknown,unknown,al,6.0,10.465158370307687
25590,gmc,sierra 1500 regular cab,good,6 cylinders,other,other,unknown,pickup,al,10.0,10.471383252907115
32500,ford,f-150,like new,6 cylinders,gas,automatic,rwd,truck,al,7.0,10.757924157061597
51910,ford,f150 lariat,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,9.627009150591672
34978,ford,f150 xlt 4wd f-150 4x4,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.916196940536757
44998,ford,explorer limited suv,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,4.174387269895637
32990,chevrolet,silverado 1500 ld,good,unknown,other,other,unknown,pickup,al,6.0,8.838986793496787
38590,ford,mustang gt coupe 2d,good,unknown,other,other,rwd,coupe,al,6.0,9.744374580879056
31646,chevrolet,blazer lt,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,8.569406062863171
31990,toyota,tundra double cab pickup,good,8 cylinders,gas,other,4wd,pickup,al,12.0,10.916342223384556
34990,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,other,4wd,pickup,al,8.0,10.364986368165066
29990,chevrolet,silverado 1500 double,good,8 cylinders,gas,other,4wd,pickup,al,11.0,10.170839358514659
22990,toyota,tacoma access cab pickup,good,unknown,gas,other,unknown,pickup,al,13.0,10.53810479090567
23990,chevrolet,silverado 1500 regular,good,6 cylinders,gas,other,unknown,pickup,al,9.0,10.63510997614786
29990,jeep,wrangler sport suv 2d,good,6 cylinders,gas,other,4wd,other,al,8.0,10.263990161609186
26990,chevrolet,silverado 1500 crew,good,6 cylinders,gas,automatic,unknown,pickup,al,11.0,11.05295137136167
38990,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,other,4wd,other,al,8.0,9.93677725040077
19900,,maserati spyder,excellent,8 cylinders,gas,other,rwd,convertible,al,23.0,10.645448706505872
54852,ford,f150 4x4 lariat 4wd f-150,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,8.77770959579525
26590,honda,civic si coupe 2d,good,unknown,gas,other,fwd,coupe,al,5.0,9.205830216498297
46232,ford,expedition xlt suv,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,1.6094379124341003
18590,honda,civic lx sedan 4d,good,unknown,gas,other,fwd,sedan,al,7.0,10.273083657563381
21590,honda,civic ex sedan 4d,good,unknown,gas,other,fwd,sedan,al,7.0,8.972844314437573
34069,ford,f150 xlt 4wd,unknown,unknown,gas,automatic,unknown,unknown,al,8.0,10.527391830353913
6500,chevrolet,silverado,good,8 cylinders,gas,automatic,4wd,truck,al,18.0,12.358798024384122
29590,ford,expedition xlt sport,good,6 cylinders,gas,other,4wd,SUV,al,8.0,11.167063280451986
24990,gmc,sierra 1500 extended cab sle,good,8 cylinders,gas,other,4wd,pickup,al,12.0,11.164218690680674
33464,ford,f150 xlt 4wd,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.930693344981439
5700,jeep,grand cherokee,excellent,8 cylinders,gas,automatic,4wd,SUV,al,18.0,12.00762780434872
31889,ford,edge sel suv,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,1.791759469228055
5675,chevrolet,cruze,good,4 cylinders,gas,manual,unknown,unknown,al,14.0,12.250094315624496
22590,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,other,unknown,pickup,al,12.0,9.558882332684727
22791,chevrolet,equinox lt,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.179071739789773
28750,chevrolet,silverado 2500,like new,8 cylinders,diesel,automatic,4wd,truck,al,22.0,9.90353755128617
21590,ram,1500 regular cab tradesman,good,6 cylinders,gas,other,unknown,pickup,al,9.0,10.474241084882006
24500,toyota,tundra crewmax,excellent,8 cylinders,gas,automatic,rwd,pickup,al,15.0,11.303450570483712
27590,chevrolet,colorado extended cab,good,6 cylinders,gas,other,4wd,pickup,al,8.0,10.489717450749996
32560,ford,f150 stx,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.711078867486941
31990,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,other,4wd,pickup,al,7.0,10.219283208646708
37590,ford,f150 supercrew cab xl,good,6 cylinders,gas,other,unknown,pickup,al,6.0,9.066931788680826
43970,ram,1500 big horn 4wd,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,9.117347505127018
42891,ford,f150 xlt 4wd f-150 4x4,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,2.639057329615259
4650,chevrolet,equinox,good,6 cylinders,gas,automatic,unknown,unknown,al,20.0,12.33270970174018
44079,ford,expedition xlt,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,9.717157974344635
15900,mercedes-benz,benz glk 350,excellent,6 cylinders,gas,automatic,rwd,SUV,al,14.0,11.050905878263567
20590,kia,soul lx wagon 4d,good,unknown,gas,other,fwd,wagon,al,5.0,7.949797216161852
15590,acura,ilx 2.0l sedan 4d,good,unknown,gas,automatic,fwd,sedan,al,11.0,11.516837801790144
32990,jaguar,e-pace p250 s sport,good,unknown,other,other,unknown,other,al,7.0,10.191894362302365
16990,acura,ilx 2.0l sedan 4d,good,unknown,gas,other,fwd,sedan,al,12.0,10.994353247005408
15590,kia,soul wagon 4d,good,unknown,gas,other,fwd,wagon,al,11.0,9.363747918605496
20804,ford,ecosport titanium suv,unknown,unknown,gas,automatic,unknown,unknown,al,5.0,2.0794415416798357
32831,ford,f150 stx 4wd,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.63057711727143
29668,gmc,acadia sle,unknown,unknown,gas,automatic,unknown,unknown,al,4.0,7.246368080102461
12900,,maserati quattroporte,good,unknown,gas,automatic,unknown,unknown,al,18.0,11.709404661086595
45542,ford,explorer limited suv,unknown,unknown,gas,automatic,unknown,unknown,al,4.0,1.3862943611198906
22590,volvo,s60 t5 cross country,good,unknown,gas,other,unknown,sedan,al,9.0,10.663264815393836
22750,chevrolet,equinox lt,unknown,unknown,gas,automatic,unknown,unknown,al,7.0,10.205479252168017
36990,volvo,s60 t6 inscription sedan,good,unknown,gas,other,unknown,sedan,al,6.0,9.004791129062925
31990,volvo,s60 t5 momentum sedan 4d,good,unknown,gas,other,fwd,sedan,al,5.0,9.716856724154075
